movieId,title,genres
4079,Amazon Women on the Moon (1987),Comedy|Sci-Fi
4080,Baby Boom (1987),Comedy
4081,Back to the Beach (1987),Comedy
4082,Barfly (1987),Comedy|Drama|Romance
4083,Best Seller (1987),Thriller
4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
4086,"Big Easy, The (1987)",Action|Crime|Mystery|Romance|Thriller
4089,Born in East L.A. (1987),Comedy
4090,"Brave Little Toaster, The (1987)",Animation|Children
4091,Can't Buy Me Love (1987),Comedy|Romance
4092,Cherry 2000 (1987),Romance|Sci-Fi
4093,Cop (1988),Thriller
4102,Eddie Murphy Raw (1987),Comedy|Documentary
4103,Empire of the Sun (1987),Action|Adventure|Drama|War
4104,Ernest Goes to Camp (1987),Comedy
4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller
4109,Flowers in the Attic (1987),Drama|Thriller
4110,"Fourth Protocol, The (1987)",Thriller
4111,Gardens of Stone (1987),Drama|War
4113,"Glass Menagerie, The (1987)",Drama
4115,Hiding Out (1987),Comedy
4116,Hollywood Shuffle (1987),Comedy
4117,Hope and Glory (1987),Drama
4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
4123,Ishtar (1987),Comedy
4124,Jaws: The Revenge (1987),Horror|Thriller
4125,Leonard Part 6 (1987),Comedy|Sci-Fi
4126,Less Than Zero (1987),Drama
4127,"Like Father, Like Son (1987)",Comedy
4128,"Lost Boys, The (1987)",Comedy|Horror|Thriller
4129,Made in Heaven (1987),Fantasy|Romance
4130,Maid to Order (1987),Comedy|Fantasy
4131,Making Mr. Right (1987),Comedy|Romance|Sci-Fi
4132,Mannequin (1987),Comedy|Romance
4133,Masters of the Universe (1987),Action|Adventure|Fantasy|Sci-Fi
4135,"Monster Squad, The (1987)",Adventure|Comedy|Horror
4138,My Demon Lover (1987),Comedy|Horror
4139,No Man's Land (1987),Crime|Drama
4141,Head Over Heels (2001),Comedy|Romance
4142,Left Behind: The Movie (2000),Action|Adventure|Drama|Thriller
4143,Valentine (2001),Horror|Mystery
4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
4146,"Million Dollar Hotel, The (2001)",Drama|Mystery|Romance
4147,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance
4148,Hannibal (2001),Horror|Thriller
4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance
4152,Vatel (2000),Drama
4153,Down to Earth (2001),Comedy|Fantasy|Romance
4154,Recess: School's Out (2001),Animation|Children
4155,Sweet November (2001),Drama|Romance
4156,Company Man (2000),Comedy
4157,"Price of Milk, The (2000)",Comedy|Drama|Fantasy|Romance
4158,Monkeybone (2001),Animation|Comedy|Fantasy
4159,3000 Miles to Graceland (2001),Action|Thriller
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drama|Romance
4161,"Mexican, The (2001)",Action|Comedy
4164,"Caveman's Valentine, The (2001)",Drama
4166,Series 7: The Contenders (2001),Action|Drama
4167,15 Minutes (2001),Thriller
4168,Get Over It (2001),Comedy|Romance
4171,Long Night's Journey Into Day (2000),Documentary
4174,Avalon (1990),Drama
4175,Gray's Anatomy (1996),Comedy|Drama
4178,Of Mice and Men (1939),Drama
4180,Reform School Girls (1986),Action|Drama
4181,Tapeheads (1988),Comedy
4184,"Bishop's Wife, The (1947)",Comedy|Drama|Romance
4187,Lilies of the Field (1963),Drama
4189,"Greatest Story Ever Told, The (1965)",Drama
4190,Elmer Gantry (1960),Drama
4191,Alfie (1966),Comedy|Drama|Romance
4193,"Fantasticks, The (1995)",Musical
4194,I Know Where I'm Going! (1945),Drama|Romance|War
4195,"Abominable Dr. Phibes, The (1971)",Horror|Mystery
4197,Real Life (1979),Comedy
4198,Battle Beyond the Stars (1980),Sci-Fi
4200,Double Impact (1991),Action
4202,Fuzz (1972),Drama
4203,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama
4204,Losin' It (1983),Comedy
4205,Mermaids (1990),Comedy|Drama|Romance
4207,Navy Seals (1990),Action|Adventure|War
4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
4211,Reversal of Fortune (1990),Drama
4212,Death on the Nile (1978),Crime|Mystery
4214,Revenge of the Nerds (1984),Comedy
4215,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy
4217,4 Little Girls (1997),Documentary
4218,River's Edge (1986),Crime|Drama
4219,Girls Just Want to Have Fun (1985),Comedy
4220,"Longest Yard, The (1974)",Comedy
4221,Necessary Roughness (1991),Comedy
4223,Enemy at the Gates (2001),Drama|War
4224,Exit Wounds (2001),Action|Thriller
4225,"Dish, The (2001)",Comedy
4226,Memento (2000),Mystery|Thriller
4228,Heartbreakers (2001),Comedy|Crime|Romance
4229,Say It Isn't So (2001),Comedy|Romance
4231,Someone Like You (2001),Comedy|Romance
4232,Spy Kids (2001),Action|Adventure|Children|Comedy
4233,Tomcats (2001),Comedy
4234,"Tailor of Panama, The (2001)",Drama|Thriller
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
4236,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary
4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",Documentary
4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
4239,Blow (2001),Crime|Drama
4240,Just Visiting (2001),Comedy|Fantasy
4241,Pokémon 3: The Movie (2001),Animation|Children
4242,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller
4243,Brigham City (2001),Crime|Drama|Mystery
4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance
4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance
4248,Josie and the Pussycats (2001),Comedy
4251,Chopper (2000),Drama|Thriller
4252,"Circle, The (Dayereh) (2000)",Drama
4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama
4255,Freddy Got Fingered (2001),Comedy
4256,"Center of the World, The (2001)",Drama
4259,"Luzhin Defence, The (2000)",Drama|Romance
4260,"Visit, The (2000)",Drama
4262,Scarface (1983),Action|Crime|Drama
4263,Days of Wine and Roses (1962),Drama
4265,Driven (2001),Action|Thriller
4267,One Night at McCool's (2001),Comedy
4268,Town & Country (2001),Comedy
4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
4273,Under the Sand (2000),Drama
4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi
4276,Lost in America (1985),Comedy
4278,Triumph of the Will (Triumph des Willens) (1934),Documentary
4280,"World According to Garp, The (1982)",Comedy|Drama|Romance
4282,Fellini Satyricon (1969),Drama|Fantasy
4284,Frankie and Johnny (1966),Comedy
4285,Frankie and Johnny (1991),Comedy|Romance
4289,"City of Women, The (Città delle donne, La) (1980)",Comedy|Drama
4290,For the Boys (1991),Comedy|Drama|Musical
4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime
4292,Norma Rae (1979),Drama
4293,Summer Rental (1985),Comedy
4294,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical
4296,Love Story (1970),Drama|Romance
4297,Pelle the Conqueror (Pelle erobreren) (1987),Drama
4298,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller
4299,"Knight's Tale, A (2001)",Action|Comedy|Romance
4300,Bread and Roses (2000),Drama
4304,Startup.com (2001),Documentary
4305,Angel Eyes (2001),Romance|Thriller
4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
4307,"Fast Food, Fast Women (2000)",Comedy|Romance
4308,Moulin Rouge (2001),Drama|Musical|Romance
4310,Pearl Harbor (2001),Action|Drama|Romance|War
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama
4313,"Man Who Cried, The (2000)",Drama
4316,Ice Castles (1978),Drama
4317,Love Potion #9 (1992),Comedy|Romance
4321,City Slickers (1991),Comedy|Western
4322,Eight Men Out (1988),Drama
4323,"Horse Soldiers, The (1959)",Adventure|War|Western
4325,"Night, The (Notte, La) (1960)",Drama
4326,Mississippi Burning (1988),Crime|Drama|Thriller
4327,"Magnificent Seven, The (1960)",Adventure|Western
4329,Rio Bravo (1959),Western
4333,Throw Momma from the Train (1987),Comedy|Crime
4334,Yi Yi (2000),Drama
4337,"Sand Pebbles, The (1966)",Drama|Romance|War
4338,Twelve O'Clock High (1949),Drama|War
4339,Von Ryan's Express (1965),Action|Adventure|Drama|War
4340,"Animal, The (2001)",Comedy
4342,Big Eden (2000),Drama|Romance
4343,Evolution (2001),Comedy|Sci-Fi
4344,Swordfish (2001),Action|Crime|Drama
4345,"Anniversary Party, The (2001)",Drama
4347,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama
4349,Catch-22 (1970),Comedy|War
4350,Forgotten Silver (1996),Comedy|Documentary
4351,Point Break (1991),Action|Crime|Thriller
4353,Uncommon Valor (1983),Action|War
4354,Unlawful Entry (1992),Crime|Thriller
4355,Youngblood (1986),Action|Drama
4356,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance
4357,How to Marry a Millionaire (1953),Comedy|Drama|Romance
4359,"Seven Year Itch, The (1955)",Comedy
4361,Tootsie (1982),Comedy|Romance
4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
4367,Lara Croft: Tomb Raider (2001),Action|Adventure
4368,Dr. Dolittle 2 (2001),Comedy
4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller
4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
4371,Baby Boy (2001),Crime|Drama
4372,Crazy/Beautiful (2001),Drama|Romance
4373,Pootie Tang (2001),Comedy
4374,Let It Snow (1999),Comedy|Romance
4378,Sexy Beast (2000),Crime|Drama
4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance
4381,"Closet, The (Placard, Le) (2001)",Comedy
4383,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller
4384,Lumumba (2000),Drama
4386,Cats & Dogs (2001),Children|Comedy
4387,Kiss of the Dragon (2001),Action
4388,Scary Movie 2 (2001),Comedy
4389,Lost and Delirious (2001),Drama
4390,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller
4392,Alice (1990),Comedy|Drama|Fantasy|Romance
4393,Another Woman (1988),Drama
4394,Beach Blanket Bingo (1965),Comedy|Musical
4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime
4396,"Cannonball Run, The (1981)",Action|Comedy
4397,Cannonball Run II (1984),Action|Comedy
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama
4402,Dr. Goldfoot and the Bikini Machine (1965),Comedy
4403,"Fall of the House of Usher, The (House of Usher) (1960)",Horror
4404,Faust (1926),Drama|Fantasy|Horror
4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western
4407,Salvador (1986),Drama|Thriller|War
4408,September (1987),Drama
4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller
4410,Something Wild (1986),Comedy|Crime|Drama
4412,"Thing with Two Heads, The (1972)",Comedy|Horror|Sci-Fi
4419,All That Heaven Allows (1955),Drama|Romance
4420,"Barefoot Contessa, The (1954)",Drama
4422,Cries and Whispers (Viskningar och rop) (1972),Drama
4424,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
4426,Kiss Me Deadly (1955),Film-Noir
4427,"Lion in Winter, The (1968)",Drama
4428,"Misfits, The (1961)",Comedy|Drama|Romance|Western
4429,Moby Dick (1956),Drama
4432,Sweet Smell of Success (1957),Drama|Film-Noir
4433,Written on the Wind (1956),Drama
4434,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller
4436,Obsession (1976),Mystery|Thriller
4437,Suspiria (1977),Horror
4438,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller
4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama
4440,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller
4441,Game of Death (1978),Action
4442,"Last Dragon, The (1985)",Action|Comedy|Drama
4443,Outland (1981),Action|Sci-Fi|Thriller
4444,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime
4445,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX
4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
4447,Legally Blonde (2001),Comedy|Romance
4448,"Score, The (2001)",Action|Drama
4449,Adanggaman (2000),Drama
4450,Bully (2001),Crime|Drama|Thriller
4451,Jump Tomorrow (2001),Comedy|Drama|Romance
4452,Made (2001),Comedy
4453,Michael Jordan to the Max (2000),Documentary|IMAX
4454,More (1998),Animation|Drama|Sci-Fi|IMAX
4458,Africa: The Serengeti (1994),Documentary|IMAX
4459,Alaska: Spirit of the Wild (1997),Documentary|IMAX
4462,18 Again! (1988),Comedy|Fantasy
4463,1969 (1988),Drama|War
4464,"Accidental Tourist, The (1988)",Comedy|Drama|Romance
4465,"Accused, The (1988)",Drama
4466,Above the Law (1988),Action|Crime|Drama
4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
4470,Ariel (1988),Drama
4471,Arthur 2: On the Rocks (1988),Comedy|Romance
4473,Bat*21 (1988),Drama|War
4474,Beaches (1988),Comedy|Drama|Musical
4475,"Beast of War, The (Beast, The) (1988)",Drama|War
4476,Big Business (1988),Comedy
4477,Big Top Pee-Wee (1988),Adventure|Children|Comedy
4478,Biloxi Blues (1988),Comedy|Drama
4480,"Blob, The (1988)",Horror|Sci-Fi
4482,"Bright Lights, Big City (1988)",Drama
4483,Caddyshack II (1988),Comedy
4484,Camille Claudel (1988),Drama
4487,Cocktail (1988),Drama|Romance
4488,Colors (1988),Action|Crime|Drama
4489,Coming to America (1988),Comedy|Romance
4490,"Couch Trip, The (1988)",Comedy
4492,Critters (1986),Comedy|Sci-Fi
4495,Crossing Delancey (1988),Comedy|Romance
4496,D.O.A. (1988),Film-Noir|Mystery|Thriller
4497,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi
4498,"Dead Pool, The (1988)",Action|Crime|Thriller
4499,Dirty Rotten Scoundrels (1988),Comedy
4500,Drowning by Numbers (1988),Comedy|Drama
4502,Ernest Saves Christmas (1988),Children|Comedy
4504,Feds (1988),Comedy
4505,For Keeps (1988),Drama|Romance
4506,Frantic (1988),Crime|Mystery|Thriller
4508,Gorillas in the Mist (1988),Drama
4509,"Great Outdoors, The (1988)",Comedy
4511,High Spirits (1988),Comedy
4516,Johnny Be Good (1988),Comedy
4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller
4518,The Lair of the White Worm (1988),Comedy|Horror
4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy
4520,License to Drive (1988),Comedy
4521,Little Nikita (1988),Drama
4522,Masquerade (1988),Mystery|Romance|Thriller
4523,Milagro Beanfield War (1988),Comedy|Drama|Fantasy
4524,Moon Over Parador (1988),Comedy
4526,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi
4527,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance
4529,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama
4531,Red Heat (1988),Action
4533,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi
4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western
4535,"Man from Snowy River, The (1982)",Drama|Romance|Western
4537,Running on Empty (1988),Drama
4541,"Serpent and the Rainbow, The (1988)",Horror
4544,Short Circuit 2 (1988),Comedy|Sci-Fi
4545,Short Circuit (1986),Comedy|Sci-Fi
4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller
4552,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller
4553,They Live (1988),Action|Sci-Fi|Thriller
4557,Tucker: The Man and His Dream (1988),Drama
4558,Twins (1988),Comedy
4562,Without a Clue (1988),Comedy|Mystery
4563,Young Einstein (1988),Comedy
4564,Always (1989),Drama|Fantasy|Romance
4565,American Ninja (1985),Action|Adventure
4568,Best of the Best (1989),Action
4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
4572,Black Rain (1989),Action|Crime|Drama
4573,Blaze (1989),Comedy|Drama
4574,Blind Fury (1989),Action|Thriller
4577,Casualties of War (1989),Drama|War
4578,Chances Are (1989),Comedy|Romance
4580,Cyborg (1989),Action|Sci-Fi
4581,Dad (1989),Drama
4583,Disorganized Crime (1989),Action|Comedy
4584,Dream a Little Dream (1989),Comedy|Drama|Romance
4585,"Dream Team, The (1989)",Comedy
4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi
4589,Eddie and the Cruisers (1983),Drama|Musical|Mystery
4591,Erik the Viking (1989),Adventure|Comedy|Fantasy
4593,Family Business (1989),Comedy
4594,Farewell to the King (1989),Action|War
4595,Fat Man and Little Boy (1989),Drama
4597,Gleaming the Cube (1989),Action|Drama|Mystery
4599,Great Balls of Fire! (1989),Drama
4600,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama
4602,Harlem Nights (1989),Comedy|Crime|Romance
4603,Her Alibi (1989),Comedy|Romance
4605,How to Get Ahead in Advertising (1989),Comedy|Fantasy
4608,"Innocent Man, An (1989)",Crime|Drama
4610,"January Man, The (1989)",Comedy|Crime|Mystery|Thriller
4611,Johnny Handsome (1989),Crime|Drama
4612,Jesus of Montreal (Jésus de Montréal) (1989),Drama
4613,K-9 (1989),Action|Comedy|Crime
4614,Kickboxer (1989),Action
4615,Last Exit to Brooklyn (1989),Drama
4616,Lean on Me (1989),Drama
4617,Let It Ride (1989),Comedy
4619,Little Monsters (1989),Comedy
4621,Look Who's Talking (1989),Comedy|Romance
4622,Loverboy (1989),Comedy
4623,Major League (1989),Comedy
4624,Meet the Feebles (1989),Animation|Comedy|Musical
4625,Millennium (1989),Drama|Sci-Fi|Thriller
4626,Miracle Mile (1989),Drama|Romance|Sci-Fi
4628,New York Stories (1989),Comedy|Drama
4629,Next of Kin (1989),Action|Crime|Thriller
4630,No Holds Barred (1989),Action
4632,"Package, The (1989)",Action|Thriller
4634,Penn & Teller Get Killed (1989),Adventure|Comedy
4635,Pink Cadillac (1989),Action|Comedy|Drama
4636,"Punisher, The (1989)",Action
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
4639,America's Sweethearts (2001),Comedy|Romance
4640,Brother (2000),Action|Crime|Thriller
4641,Ghost World (2001),Comedy|Drama
4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
4643,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
4644,Bread and Tulips (Pane e tulipani) (2000),Comedy|Drama|Romance
4645,Cure (1997),Crime|Horror|Thriller
4646,Greenfingers (2000),Comedy|Drama
4649,Wet Hot American Summer (2001),Comedy
4653,"Return of the Musketeers, The (1989)",Adventure|Comedy
4654,Road House (1989),Action|Drama
4658,Santa Sangre (1989),Drama|Horror|Mystery|Thriller
4660,Scenes from the Class Struggle in Beverly Hills (1989),Comedy
4661,Sea of Love (1989),Crime|Drama|Thriller
4662,"See No Evil, Hear No Evil (1989)",Comedy|Crime
4663,She's Out of Control (1989),Comedy
4666,Skin Deep (1989),Comedy
4670,"Stepfather, The (1987)",Horror|Thriller
4671,Sweetie (1989),Drama
4672,"Tall Guy, The (1989)",Comedy|Romance
4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller
4675,Three Fugitives (1989),Action|Comedy
4676,Troop Beverly Hills (1989),Comedy
4677,Turner & Hooch (1989),Comedy|Crime
4678,UHF (1989),Comedy
4679,Uncle Buck (1989),Comedy
4681,"War of the Roses, The (1989)",Comedy|Drama
4683,"Wizard, The (1989)",Adventure|Children|Comedy|Drama
4686,Weekend at Bernie's II (1993),Adventure|Comedy
4687,Billy Liar (1963),Comedy
4688,Black Robe (1991),Adventure|Drama
4689,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",Mystery|Thriller
4690,"Cotton Club, The (1984)",Crime|Musical
4695,Who'll Stop the Rain (1978),Crime|Drama
4697,Basket Case (1982),Comedy|Horror
4699,Original Sin (2001),Drama|Romance|Thriller
4700,"Princess Diaries, The (2001)",Children|Comedy|Romance
4701,Rush Hour 2 (2001),Action|Comedy
4703,Chocolat (1988),Drama
4704,Hatari! (1962),Adventure|Comedy
4705,"Cage aux Folles, La (1978)",Comedy
4708,Marat/Sade (1966),Drama|Musical
4709,Paint Your Wagon (1969),Comedy|Musical|Western
4710,"Shootist, The (1976)",Drama|Western
4711,Theremin: An Electronic Odyssey (1993),Documentary
4713,Altered States (1980),Drama|Sci-Fi
4714,Any Which Way You Can (1980),Comedy
4715,"Awakening, The (1980)",Horror
4717,"Battle Creek Brawl (Big Brawl, The) (1980)",Action|Comedy
4718,American Pie 2 (2001),Comedy
4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller
4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller
4721,American Outlaws (2001),Action|Comedy|Western
4722,All Over the Guy (2001),Comedy
4723,"Deep End, The (2001)",Drama
4725,Session 9 (2001),Horror|Thriller
4727,Captain Corelli's Mandolin (2001),Drama|Romance|War
4728,Rat Race (2001),Comedy
4732,Bubble Boy (2001),Comedy
4733,"Curse of the Jade Scorpion, The (2001)",Comedy
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
4735,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller
4736,Summer Catch (2001),Comedy|Drama|Romance
4738,Happy Accidents (2000),Romance|Sci-Fi
4740,Maybe Baby (2000),Comedy|Romance
4741,Together (Tillsammans) (2000),Comedy|Drama|Romance
4743,Tortilla Soup (2001),Comedy|Romance
4744,Jeepers Creepers (2001),Horror
4745,O (2001),Drama
4748,3 Ninjas (1992),Action|Children|Comedy
4749,3 Ninjas Kick Back (1994),Action|Children|Comedy
4750,3 Ninjas Knuckle Up (1995),Action|Children
4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller
4756,"Musketeer, The (2001)",Action|Adventure|Drama|Romance
4757,Rock Star (2001),Comedy|Drama|Musical
4759,Two Can Play That Game (2001),Comedy|Drama
4765,L.I.E. (2001),Drama
4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary
4770,"Glass House, The (2001)",Thriller
4771,Hardball (2001),Drama
4772,Dinner Rush (2000),Drama
4773,Haiku Tunnel (2001),Comedy
4774,Big Trouble (2002),Comedy|Crime
4775,Glitter (2001),Drama|Musical|Romance
4776,Training Day (2001),Crime|Drama|Thriller
4777,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi
4780,Liam (2000),Drama
4782,Sidewalks of New York (2001),Comedy|Romance
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary
4784,"French Lieutenant's Woman, The (1981)",Drama
4785,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western
4786,"Legend of Hell House, The (1973)",Horror|Thriller
4787,Little Man Tate (1991),Drama
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance
4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller
4792,13 Ghosts (1960),Horror
4794,Opera (1987),Crime|Horror|Mystery
4795,Father Goose (1964),Adventure|Comedy|Romance|War
4796,"Grass Is Greener, The (1960)",Comedy|Romance
4798,Indiscreet (1958),Comedy|Romance
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime
4800,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller
4801,"Little Foxes, The (1941)",Drama
4802,Operation Petticoat (1959),Action|Comedy|Romance|War
4803,Play Misty for Me (1971),Drama|Thriller
4804,Pocketful of Miracles (1961),Comedy|Drama
4808,"Vanishing, The (1993)",Mystery|Thriller
4809,Silkwood (1983),Drama
4810,I Never Promised You a Rose Garden (1977),Drama
4811,Quadrophenia (1979),Drama|Musical
4812,SpaceCamp (1986),Adventure|Sci-Fi
4813,When Worlds Collide (1951),Sci-Fi
4814,Don't Say a Word (2001),Thriller
4815,Hearts in Atlantis (2001),Drama
4816,Zoolander (2001),Comedy
4818,Extreme Days (2001),Action|Adventure|Comedy|Drama
4821,Joy Ride (2001),Adventure|Thriller
4822,Max Keeble's Big Move (2001),Children|Comedy
4823,Serendipity (2001),Comedy|Romance
4825,"Swamp, The (Ciénaga, La) (2001)",Comedy|Drama
4826,"Big Red One, The (1980)",Action|Adventure|Drama|War
4827,"Boogeyman, The (1980)",Horror
4828,"Party, The (Boum, La) (1980)",Comedy|Romance
